index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
338678,605,5,25/04/2014,448,1,0,0,1,5517
206204,90,6,24/05/2014,1007,1,0,0,0,7412
269424,504,3,27/11/2013,818,1,0,0,0,5107
558657,1028,4,30/05/2013,0,0,1,1,0,0
547966,1080,2,09/06/2015,765,1,0,0,0,8159
208927,389,6,29/06/2013,666,1,0,0,0,5745
483680,183,2,09/07/2013,625,1,0,0,0,4849
522803,560,1,15/06/2015,2051,1,1,0,0,18608
573075,998,5,05/07/2013,557,1,1,0,0,4618
308115,967,6,23/11/2013,604,1,0,0,0,5228
346465,970,6,13/09/2014,137,1,0,0,0,1132
365222,626,2,04/06/2013,621,1,1,0,0,6755
271657,755,4,25/04/2013,856,1,1,0,0,9791
229314,459,3,04/06/2014,1272,1,1,0,0,11145
675676,75,3,06/03/2013,573,1,1,0,0,5316
370110,359,7,12/04/2015,0,0,0,0,0,0
458530,591,7,14/12/2014,0,0,0,0,0,0
603818,506,1,15/12/2014,1145,1,1,0,0,14182
537218,856,6,04/04/2015,1104,1,0,0,0,8452
370173,6,7,22/06/2014,0,0,0,0,0,0
383794,410,3,29/05/2013,1023,1,1,0,0,8953
499912,392,5,05/04/2013,680,1,0,0,1,6674
655167,603,1,06/07/2015,983,1,0,0,0,7875
360284,382,5,13/09/2013,742,1,1,0,0,9217
642535,951,7,05/04/2015,0,0,0,0,0,0
524867,44,5,28/03/2014,593,1,0,0,0,4608
38271,309,1,03/03/2014,756,1,1,0,0,9480
160025,403,7,20/10/2013,0,0,0,0,0,0
323579,298,2,24/06/2014,540,1,0,0,0,6250
70741,918,2,07/07/2015,546,1,0,0,0,4819
516450,848,4,25/09/2014,965,1,0,0,0,6919
167254,600,7,02/06/2013,0,0,0,0,0,0
495000,909,6,02/03/2013,903,1,0,0,0,9057
486819,512,5,14/06/2013,1483,1,0,0,0,6757
221647,679,7,28/06/2015,0,0,0,0,0,0
59871,1112,1,23/06/2014,702,1,0,0,0,7245
332688,310,6,08/11/2014,765,1,0,0,0,8004
478204,684,1,30/09/2013,484,1,0,0,0,5306
159735,798,2,04/06/2013,1144,1,1,0,0,10363
349389,807,3,23/04/2014,865,1,0,0,1,8214
309206,386,1,23/12/2013,1407,1,0,0,1,11124
395511,872,3,26/06/2013,718,1,0,0,0,6473
90526,304,4,16/10/2014,993,1,0,0,0,5955
221399,1015,2,06/01/2015,523,1,1,0,1,6810
436085,145,4,08/01/2015,1247,1,1,0,0,9173
194217,665,7,01/06/2014,0,0,0,0,0,0
272392,472,1,16/02/2015,805,1,1,0,0,6358
658793,334,4,26/12/2013,0,0,0,1,1,0
654873,250,2,25/02/2014,512,1,0,0,0,5882
211644,513,2,12/05/2015,1819,1,0,0,0,14621
117959,838,4,31/07/2014,832,1,1,0,1,8143
58053,1113,7,28/07/2013,0,0,0,0,0,0
82267,549,3,02/01/2013,450,1,0,0,1,3774
310401,674,1,24/03/2014,988,1,0,0,0,6908
453416,368,5,08/03/2013,781,1,1,0,0,11316
131137,941,2,26/05/2015,597,1,0,0,1,5344
648819,398,6,17/08/2013,657,1,0,0,0,5088
533095,947,1,27/10/2014,1008,1,0,0,1,9215
289658,669,1,17/03/2014,384,1,1,0,0,4646
692829,574,2,26/03/2013,781,1,1,0,1,10160
583139,464,1,05/01/2015,1189,1,1,0,0,10512
303470,795,2,02/07/2013,548,1,1,0,0,5485
428063,77,2,18/11/2014,528,1,0,0,0,5252
325005,314,5,27/03/2015,554,1,0,0,0,5297
691327,919,1,06/04/2015,0,0,0,1,1,0
583126,18,2,29/10/2013,593,1,0,0,1,5047
554584,323,7,01/06/2014,0,0,0,0,0,0
402669,419,1,24/02/2014,736,1,0,0,0,4040
524078,805,3,27/05/2015,439,1,0,0,1,4616
410577,804,5,20/12/2013,613,1,1,0,0,7739
83727,274,5,10/04/2015,1000,1,0,0,1,3959
398207,130,4,03/04/2014,598,1,1,0,0,5329
296422,598,2,03/03/2015,797,1,1,0,0,6540
116431,182,4,05/03/2015,430,1,1,0,0,5945
88042,601,7,14/07/2013,0,0,0,0,1,0
381942,871,6,06/04/2013,510,1,0,0,0,4820
683136,506,7,14/12/2014,0,0,0,0,0,0
324133,372,4,11/07/2013,675,1,0,0,0,7342
88498,491,2,04/11/2014,640,1,1,0,0,8232
87543,793,3,20/03/2013,376,1,1,0,0,4263
56178,604,6,05/10/2013,571,1,0,0,0,7549
599498,691,7,08/12/2013,0,0,0,0,0,0
383075,873,4,16/05/2013,502,1,1,0,0,4366
465581,597,5,27/03/2015,697,1,0,0,1,4413
468024,800,1,21/07/2014,333,1,0,0,0,2929
292967,861,1,07/01/2013,319,1,1,0,0,1802
317940,944,1,25/11/2013,1166,1,0,0,0,7146
176410,571,7,08/12/2013,0,0,0,0,0,0
216941,563,5,16/01/2015,695,1,1,0,0,5728
403310,93,7,28/12/2014,0,0,0,0,0,0
582630,180,3,18/12/2013,1043,1,1,0,0,8785
557793,457,6,02/03/2013,402,1,0,0,0,4188
622262,420,4,10/04/2014,404,1,0,0,0,4091
592631,878,1,22/12/2014,1143,1,0,0,1,9697
519167,106,6,21/09/2013,547,1,0,0,0,5538
81095,402,2,13/01/2015,599,1,1,0,0,6147
278475,829,1,09/09/2013,980,1,1,0,0,8746
309440,981,3,11/03/2015,662,1,0,0,0,6221
559029,464,7,15/03/2015,0,0,0,0,0,0
195744,917,7,08/09/2013,0,0,0,0,0,0
688691,313,2,08/07/2014,685,1,0,0,0,6152
362710,210,6,15/02/2014,325,1,0,0,0,2797
188567,741,4,30/01/2014,811,1,0,0,1,6769
133940,1079,7,24/02/2013,0,0,0,0,0,0
156096,869,6,17/01/2015,602,1,0,0,0,3662
132760,154,3,28/05/2014,817,1,0,0,0,8740
637460,391,7,13/07/2014,0,0,0,0,0,0
611184,424,6,18/05/2013,751,1,0,0,0,6608
465423,534,4,27/03/2014,461,1,0,0,0,5330
86530,1055,7,08/03/2015,0,0,0,0,0,0
55302,705,6,16/11/2013,647,1,0,0,0,5394
470965,862,5,08/08/2014,1096,1,1,0,1,8908
311624,54,2,14/07/2015,667,1,1,0,1,6728
544352,632,4,18/04/2013,759,1,0,0,0,5682
506873,420,3,21/08/2013,312,1,0,0,1,2843
367408,578,4,02/04/2015,1185,1,1,0,1,12134
69380,496,4,13/11/2014,764,1,1,0,0,7175
137949,14,6,05/01/2013,335,1,0,0,0,3331
671829,414,2,13/05/2014,369,1,0,0,0,4410
580579,84,5,08/05/2015,1413,1,1,0,0,12906
460337,962,7,28/06/2015,0,0,0,0,0,0
72040,80,1,27/01/2014,463,1,0,0,0,5667
267599,366,2,27/05/2014,536,1,0,0,0,4783
400329,845,3,28/01/2015,298,1,1,0,0,3748
259125,383,1,13/01/2014,2016,1,0,0,0,14930
570341,1001,1,12/08/2013,761,1,1,0,1,9397
292860,409,2,01/10/2013,437,1,0,0,0,3790
143414,1111,4,18/12/2014,540,1,1,0,0,6416
137125,514,6,18/01/2014,506,1,0,0,0,4869
639818,422,1,25/02/2013,412,1,0,0,0,3828
533554,430,6,06/07/2013,732,1,0,0,0,8386
623418,1051,3,08/05/2013,936,1,0,0,0,6234
278092,968,3,27/02/2013,864,1,0,0,0,6828
514654,349,6,07/03/2015,896,1,0,0,0,9218
561910,702,4,28/11/2013,303,1,0,0,0,3246
701750,588,1,25/02/2013,593,1,0,0,0,5028
368628,432,3,08/05/2013,1643,1,0,0,1,11791
427940,327,7,06/10/2013,0,0,0,0,0,0
632474,500,6,25/01/2014,428,1,0,0,0,5758
493321,304,1,04/03/2013,1426,1,1,0,0,11987
194837,588,5,03/05/2013,761,1,1,0,0,7206
13386,420,6,01/06/2013,417,1,0,0,0,4603
106465,820,1,02/02/2015,1043,1,1,0,0,11916
373821,1064,3,11/12/2013,950,1,0,0,0,7575
323154,921,1,04/02/2013,1552,1,1,0,1,13979
344637,601,2,08/07/2014,312,1,0,0,0,3444
612849,698,6,26/04/2014,1823,1,0,0,0,14514
678808,473,4,16/05/2013,548,1,1,0,0,4280
390686,177,5,22/02/2013,506,1,1,0,0,4335
656742,46,6,30/11/2013,758,1,0,0,0,5649
452662,1002,4,29/01/2015,685,1,1,0,0,5484
626538,360,1,18/05/2015,956,1,1,0,0,10423
6612,781,6,06/07/2013,422,1,0,0,0,2766
547467,738,6,01/06/2013,673,1,0,0,0,7784
149120,929,4,07/11/2013,735,1,1,0,0,5880
638768,152,5,07/06/2013,705,1,1,0,0,6405
50733,943,3,11/09/2013,606,1,1,0,0,7115
441839,27,5,11/10/2013,942,1,1,0,0,9668
711775,402,3,12/06/2013,480,1,0,0,0,4387
162296,818,3,01/07/2015,786,1,1,0,0,8200
623869,327,1,07/10/2013,1144,1,1,0,0,10877
546116,47,2,05/03/2013,1104,1,1,0,1,10861
10502,136,1,27/04/2015,566,1,1,0,0,8049
308346,903,6,03/01/2015,923,1,0,0,0,13082
45430,1066,1,05/08/2013,1049,1,0,0,1,9291
416175,510,6,08/11/2014,507,1,0,0,0,4957
19537,4,1,07/10/2013,1600,1,1,0,1,12836
602719,888,7,19/07/2015,0,0,0,0,0,0
65640,129,2,25/06/2013,892,1,0,0,0,6665
19546,983,2,22/07/2014,1048,1,0,0,1,8284
512455,289,7,07/06/2015,0,0,0,0,0,0
636446,650,2,11/06/2013,623,1,0,0,0,5370
9810,579,7,21/09/2014,0,0,0,0,0,0
505562,138,6,23/08/2014,299,1,0,0,0,3128
577498,1107,3,05/03/2014,733,1,1,0,1,7647
320874,458,4,26/12/2013,0,0,0,1,1,0
685295,1010,4,26/03/2015,662,1,0,0,0,7232
9023,131,1,21/07/2014,503,1,0,0,1,4299
351686,341,5,31/05/2013,1096,1,1,0,0,9146
67617,101,1,10/03/2014,719,1,0,0,0,6121
397798,209,5,25/01/2013,567,1,1,0,0,5731
579421,262,1,07/01/2013,2995,1,1,0,0,21118
477,923,7,05/07/2015,0,0,0,0,0,0
271012,674,7,12/05/2013,0,0,0,0,0,0
114222,340,3,12/02/2014,678,1,0,0,0,5186
365308,982,6,07/03/2015,603,1,0,0,0,6737
198052,188,2,09/04/2013,429,1,1,0,0,5192
153193,62,5,07/06/2013,737,1,1,0,0,6597
650444,796,1,09/03/2015,717,1,0,0,0,7490
595753,953,4,18/12/2014,796,1,1,0,0,7515
696907,254,1,07/07/2014,239,1,0,0,0,2410
479045,545,5,14/02/2014,1048,1,0,0,0,10176
354362,814,7,01/02/2015,0,0,0,0,0,0
277776,599,6,25/07/2015,878,1,0,0,0,7839
274088,18,3,19/06/2013,696,1,1,0,0,7243
285378,296,4,22/05/2014,811,1,1,0,0,7351
578110,1051,7,17/02/2013,0,0,0,0,0,0
517419,9,4,12/09/2013,535,1,1,0,0,5818
364104,414,2,16/04/2013,362,1,0,0,0,4618
71794,817,4,14/02/2013,3621,1,0,0,0,22820
509267,358,3,13/08/2014,941,1,0,0,1,7463
585613,536,7,21/04/2013,0,0,0,0,0,0
257283,206,5,10/01/2014,881,1,1,0,0,8254
584960,453,3,18/12/2013,949,1,1,0,0,7831
496105,677,5,12/06/2015,472,1,0,0,0,4765
43490,773,4,11/07/2013,773,1,0,0,1,5701
513200,442,3,17/06/2015,447,1,1,0,0,4406
308065,19,2,28/01/2014,588,1,0,0,0,5308
156618,946,3,19/03/2014,556,1,1,0,0,4815
435827,827,5,04/04/2014,1642,1,1,0,0,12413
666237,493,5,22/05/2015,950,1,1,0,0,9273
152134,1068,1,14/04/2014,426,1,1,0,1,6814
629465,744,2,27/01/2015,761,1,1,0,0,7611
16787,444,1,17/11/2014,1426,1,0,0,0,11290
163835,675,5,05/04/2013,445,1,0,0,1,4384
643526,880,4,16/04/2015,894,1,1,0,0,8481
627026,944,6,02/03/2013,1536,1,0,0,0,9764
51672,267,1,16/12/2013,1906,1,1,0,0,18369
297399,305,4,02/10/2014,700,1,1,0,0,7314
392575,364,2,24/03/2015,540,1,0,0,0,4095
217392,651,4,28/08/2014,833,1,0,0,0,6598
648312,239,1,30/06/2014,646,1,1,0,0,7458
205655,595,6,09/02/2013,1947,1,0,0,0,16427
664304,746,1,29/06/2015,639,1,1,0,0,8474
705465,13,2,13/05/2014,304,1,0,0,0,3580
561433,747,1,04/08/2014,913,1,1,0,1,11479
189989,294,7,15/12/2013,0,0,0,0,0,0
120212,1007,5,14/06/2013,733,1,0,0,0,5572
481855,1112,6,12/04/2014,721,1,0,0,0,8092
390613,517,5,03/04/2015,0,0,1,1,1,0
561080,750,7,29/12/2013,0,0,0,0,0,0
699900,585,2,27/08/2013,1028,1,1,0,0,8043
229113,1086,2,09/09/2014,573,1,0,0,0,4338
175190,318,2,08/01/2013,703,1,1,0,0,8488
225015,203,4,31/01/2013,738,1,0,0,0,5090
42908,298,1,03/02/2014,747,1,1,0,0,9007
154964,142,7,24/08/2014,0,0,0,0,0,0
661020,861,4,18/04/2013,452,1,0,0,0,2643
31353,883,2,17/12/2013,769,1,1,0,0,5836
510776,681,7,01/02/2015,0,0,0,0,0,0
22424,526,7,11/08/2013,0,0,0,0,0,0
206864,1044,1,02/02/2015,1049,1,1,0,0,8792
60680,676,2,13/08/2013,1359,1,1,0,1,10952
148899,110,6,25/01/2014,282,1,0,0,0,2425
537280,76,2,10/12/2013,894,1,0,0,0,7766
559240,563,4,03/04/2014,830,1,1,0,0,7206
234333,176,6,12/07/2014,390,1,0,0,0,2959
668878,421,2,10/12/2013,996,1,0,0,0,8576
236171,351,2,23/09/2014,414,1,0,0,0,4320
486844,958,1,24/03/2014,578,1,0,0,0,4194
346800,166,2,30/07/2013,981,1,1,0,1,8296
707029,283,4,02/05/2013,818,1,1,0,0,8726
110961,982,2,12/11/2013,515,1,0,0,0,5354
545963,628,2,23/12/2014,1120,1,0,0,1,9310
425804,829,6,02/02/2013,970,1,0,0,0,8192
611203,227,1,07/07/2014,574,1,0,0,1,5661
38217,827,1,20/05/2013,0,0,0,1,0,0
612048,467,1,14/04/2014,1842,1,1,0,1,16545
592599,767,4,19/12/2013,889,1,1,0,0,10783
33123,19,7,26/07/2015,0,0,0,0,0,0
188649,803,6,25/07/2015,388,1,0,0,0,4160
40372,536,2,29/10/2013,841,1,0,0,1,7249
604844,1009,3,06/03/2013,485,1,1,0,0,5296
285510,810,4,07/11/2013,492,1,1,0,0,6016
134870,342,4,07/11/2013,754,1,1,0,0,10254
249386,382,1,26/08/2013,875,1,1,0,1,11384
127248,1063,1,30/06/2014,704,1,1,0,0,6658
153741,242,4,18/04/2013,310,1,0,0,0,3189
642389,12,1,03/02/2014,1200,1,1,0,0,11869
547987,779,4,14/05/2015,0,0,0,1,0,0
23897,948,4,27/11/2014,1813,1,1,0,0,7283
163856,667,2,19/08/2014,828,1,1,0,1,8761
655938,728,7,31/05/2015,0,0,0,0,0,0
395837,47,7,24/02/2013,0,0,0,0,0,0
91662,661,7,16/02/2014,0,0,0,0,0,0
326741,407,7,22/02/2015,0,0,0,0,0,0
454951,278,1,18/03/2013,753,1,1,0,0,10513
467219,99,6,30/05/2015,554,1,0,0,0,5485
391861,262,6,28/02/2015,3158,1,0,0,0,18304
250007,840,3,24/09/2014,1019,1,0,0,0,6508
291715,725,7,01/03/2015,0,0,0,0,0,0
59206,393,5,10/07/2015,553,1,0,0,1,5291
66116,615,4,28/03/2013,1438,1,1,0,1,11950
646933,41,6,11/07/2015,450,1,0,0,0,6029
551216,358,1,08/09/2014,1038,1,0,0,0,8511
554303,219,7,29/03/2015,0,0,0,0,0,0
190074,137,1,09/03/2015,1023,1,0,0,0,7864
639742,979,1,05/01/2015,832,1,1,0,0,9262
262917,789,7,26/07/2015,0,0,0,0,0,0
482558,272,7,14/12/2014,0,0,0,0,0,0
224551,477,6,03/01/2015,409,1,0,0,0,5016
538872,755,7,13/07/2014,0,0,0,0,0,0
567162,436,2,05/02/2013,737,1,1,0,1,7094
232570,1039,5,17/07/2015,852,1,1,0,1,7327
643123,199,1,01/06/2015,813,1,1,0,0,10889
598923,862,5,11/07/2014,1097,1,0,0,0,8572
482850,389,1,04/03/2013,1519,1,1,0,1,13915
418928,210,3,23/10/2013,298,1,1,0,0,3231
312744,974,5,13/09/2013,1612,1,1,0,0,11783
460330,213,2,30/04/2013,748,1,1,0,0,10166
136609,887,2,26/02/2013,425,1,0,0,0,4567
550101,110,2,17/06/2014,678,1,1,0,0,5993
275876,602,6,05/04/2014,475,1,0,0,0,4733
291711,344,1,15/09/2014,1496,1,1,0,0,13036
663276,680,4,25/07/2013,685,1,0,0,1,4536
324971,475,6,31/01/2015,1096,1,0,0,0,7575
160168,444,6,30/08/2014,1763,1,0,0,0,14443
520238,573,4,14/02/2013,269,1,0,0,1,2764
364135,190,4,04/04/2013,582,1,0,0,1,5976
338543,531,2,02/09/2014,734,1,1,0,0,6800
183589,431,1,04/08/2014,1121,1,1,0,1,11182
391756,815,6,08/03/2014,907,1,0,0,0,9039
142466,56,7,26/07/2015,0,0,0,0,0,0
339028,492,4,21/02/2013,1003,1,1,0,0,8177
689639,702,5,16/01/2015,375,1,1,0,0,4816
584170,442,3,13/11/2013,359,1,0,0,0,2881
650892,790,3,27/02/2013,561,1,0,0,0,5876
345689,424,2,19/11/2013,809,1,1,0,0,7858
540725,185,3,20/08/2014,520,1,1,0,1,6880
313702,416,5,04/01/2013,1198,1,0,0,1,9188
618286,660,2,17/03/2015,610,1,1,0,0,6267
303887,949,4,03/04/2014,530,1,1,0,0,6206
508450,335,4,19/06/2014,1675,1,1,1,0,10441
128873,928,4,07/08/2014,693,1,1,0,1,8392
233807,402,5,28/03/2014,581,1,0,0,0,4848
273039,781,7,01/12/2013,0,0,0,0,0,0
297157,602,6,22/06/2013,514,1,0,0,0,5820
398058,335,4,10/10/2013,3011,1,1,0,0,16099
872,593,1,29/09/2014,1426,1,1,0,0,12767
392510,665,5,05/09/2014,1316,1,1,0,1,8691
454260,245,5,14/02/2014,1096,1,0,0,0,9138
336670,1046,7,28/12/2014,0,0,0,0,0,0
331160,1076,4,20/02/2014,581,1,1,0,0,3919
226800,320,2,23/06/2015,1883,1,0,0,0,12303
66358,325,1,25/08/2014,600,1,0,0,0,5564
338694,144,7,29/03/2015,0,0,0,0,0,0
556025,99,5,14/06/2013,385,1,0,0,0,3782
275217,694,5,13/03/2015,727,1,0,0,0,6661
401369,1109,7,08/02/2015,0,0,0,0,0,0
409204,783,2,09/07/2013,601,1,0,0,0,5596
542812,585,4,16/01/2014,822,1,0,0,0,4915
648082,957,7,21/09/2014,0,0,0,0,0,0
241015,1062,4,12/12/2013,570,1,0,0,0,5870
617302,455,5,19/07/2013,413,1,1,0,0,5728
108923,718,5,13/09/2013,962,1,1,0,0,9085
184661,51,1,21/10/2013,550,1,1,0,0,8000
417379,6,1,17/02/2014,754,1,1,0,1,7610
156086,669,1,11/11/2013,357,1,0,0,0,3648
347653,461,4,29/05/2014,0,0,0,1,0,0
353768,37,5,22/02/2013,937,1,1,0,0,9332
135914,892,5,01/02/2013,944,1,0,0,0,7842
187084,928,3,23/10/2013,625,1,1,0,1,7554
233176,1038,7,20/10/2013,0,0,0,0,0,0
298829,174,3,08/05/2013,497,1,0,0,0,5672
245267,939,2,08/07/2014,450,1,0,0,1,4024
424257,583,6,11/01/2014,329,1,0,0,0,2975
6458,246,5,31/07/2015,1131,1,1,0,1,9210
589740,136,3,10/07/2013,305,1,0,0,0,3416
107684,913,3,03/04/2013,1021,1,0,0,1,7825
308929,771,1,24/06/2013,643,1,0,0,0,6202
487148,1063,3,30/10/2013,491,1,0,0,0,3417
216667,204,5,10/04/2015,511,1,0,0,1,4866
502074,328,1,04/08/2014,672,1,1,0,1,6098
100319,651,5,31/01/2014,958,1,0,0,0,7392
72295,160,7,24/03/2013,0,0,0,0,0,0
38216,462,4,24/10/2013,668,1,1,0,1,5479
575784,529,1,09/06/2014,0,0,0,1,0,0
600695,828,1,30/06/2014,922,1,1,0,0,9278
452095,453,6,08/11/2014,716,1,0,0,0,6176
673486,453,1,09/09/2013,1061,1,1,0,0,10514
45870,462,3,18/02/2015,625,1,1,0,0,5394
661225,268,6,12/04/2014,438,1,0,0,1,3222
299568,355,5,14/02/2014,1080,1,0,0,0,7866
128673,296,3,11/03/2015,759,1,0,0,0,6232
271688,882,2,05/03/2013,1276,1,1,0,0,11003
286817,751,6,12/04/2014,563,1,0,0,0,3907
627423,294,1,04/02/2013,948,1,1,0,0,8074
133154,923,5,27/06/2014,598,1,0,0,0,4756
49958,406,4,24/10/2013,420,1,1,0,0,5183
246108,787,4,19/12/2013,1590,1,1,0,0,16464
282552,1057,1,13/04/2015,694,1,1,0,1,7685
663950,139,6,09/02/2013,323,1,0,0,0,4019
144010,1111,3,11/06/2014,440,1,0,0,0,4797
61332,772,6,27/06/2015,480,1,0,0,0,3323
487722,723,4,22/05/2014,547,1,1,0,0,6785
137769,219,2,27/08/2013,450,1,1,0,1,3880
338615,902,6,02/05/2015,740,1,0,0,0,6161
576432,308,3,02/07/2014,1110,1,1,0,0,11927
516016,516,3,14/01/2015,791,1,1,0,0,6552
363035,71,3,20/02/2013,776,1,1,0,0,9796
118443,928,7,06/07/2014,0,0,0,0,0,0
314913,397,7,05/01/2014,0,0,0,0,0,0
603860,436,4,12/03/2015,549,1,0,0,0,4491
390132,815,3,07/01/2015,699,1,1,0,0,6872
216409,983,4,23/05/2013,1189,1,0,0,0,8447
477930,967,3,07/05/2014,893,1,1,0,0,8775
62450,204,4,28/11/2013,508,1,0,0,0,4956
487856,344,7,06/04/2014,0,0,0,0,0,0
320105,269,6,06/12/2014,1192,1,0,0,0,8852
667651,777,7,16/03/2014,0,0,0,0,0,0
306570,357,3,14/05/2014,925,1,0,0,0,7101
533299,190,6,02/03/2013,518,1,0,0,0,5937
134439,610,6,27/09/2014,382,1,0,0,0,3534
61136,201,5,11/04/2014,456,1,0,0,0,4980
354442,467,5,16/05/2014,1448,1,0,0,0,11194
572349,507,4,25/07/2013,523,1,0,0,1,5690
329852,1033,5,10/01/2014,1359,1,1,0,0,14496
70659,168,6,04/07/2015,469,1,0,0,0,4667
32997,785,3,26/03/2014,437,1,0,0,0,4547
580492,884,3,09/10/2013,539,1,1,0,0,5957
389638,94,4,12/02/2015,491,1,0,0,0,4652
370587,819,4,08/08/2013,612,1,0,0,0,5828
237792,945,4,24/07/2014,431,1,0,0,1,3834
397507,576,2,15/04/2014,1230,1,1,0,1,10735
674521,428,6,30/05/2015,501,1,0,0,0,5717
655712,415,1,16/03/2015,619,1,1,0,0,8013
315892,415,2,08/10/2013,488,1,1,0,1,6302
500916,768,2,26/08/2014,1442,1,0,0,0,12622
83844,949,4,27/11/2014,515,1,1,0,0,5803
31794,990,7,07/07/2013,0,0,0,0,0,0
153432,36,4,17/10/2013,995,1,0,0,0,8414
125433,330,6,15/06/2013,457,1,0,0,0,4424
444677,983,3,14/08/2013,1849,1,1,0,1,15521
323035,998,6,02/05/2015,607,1,0,0,0,6152
699604,859,1,31/03/2014,848,1,1,0,0,9536
587586,1088,6,21/12/2013,539,1,0,0,0,5137
472151,40,4,05/09/2013,539,1,0,0,0,3575
512534,610,7,26/01/2014,0,0,0,0,0,0
196217,466,6,29/03/2014,442,1,0,0,0,4089
473373,246,4,27/02/2014,844,1,0,0,0,5728
594896,20,5,16/05/2014,774,1,0,0,0,6873
51552,392,7,13/07/2014,0,0,0,0,0,0
324086,14,2,04/03/2014,821,1,1,0,0,8178
95740,786,6,14/03/2015,165,1,0,0,0,1157
230481,817,2,02/09/2014,3327,1,1,0,0,24107
510940,823,7,26/10/2014,0,0,0,0,0,0
200671,594,2,30/12/2014,496,1,0,0,1,4346
78853,729,6,21/06/2014,866,1,0,0,0,8474
553739,714,3,16/01/2013,151,1,0,0,0,1529
447721,266,1,03/02/2014,667,1,1,0,0,5989
444171,123,4,18/07/2013,1062,1,1,0,1,9147
639400,854,5,28/11/2014,769,1,1,0,0,7615
669735,497,7,08/03/2015,0,0,0,0,0,0
494962,489,1,03/03/2014,1070,1,1,0,0,10081
601506,168,7,03/11/2013,0,0,0,0,0,0
429877,582,7,26/07/2015,0,0,0,0,0,0
44226,476,1,11/08/2014,642,1,0,0,1,4979
658049,127,5,01/11/2013,0,0,0,1,0,0
459208,638,2,23/04/2013,465,1,1,0,0,5841
271723,758,6,02/02/2013,368,1,0,0,0,2583
468454,42,6,05/10/2013,888,1,0,0,0,8403
672244,901,2,10/06/2014,746,1,0,0,0,8035
20865,858,1,01/04/2013,0,0,0,1,1,0
564331,1113,6,19/04/2014,918,1,0,0,0,10056
407385,819,5,01/03/2013,560,1,0,0,0,6172
445963,560,2,29/04/2014,1568,1,1,0,0,12595
321551,430,2,19/03/2013,614,1,1,0,0,6988
91192,748,4,26/02/2015,414,1,0,0,0,4317
219404,173,7,09/06/2013,0,0,0,0,0,0
706056,422,4,10/07/2014,498,1,0,0,0,4325
153147,155,2,07/07/2015,444,1,0,0,0,4453
441191,703,5,14/03/2014,362,1,0,0,0,3243
595442,365,1,04/02/2013,638,1,1,0,0,6086
641365,716,7,26/04/2015,0,0,0,0,0,0
99391,63,3,10/06/2015,497,1,0,0,0,4635
507343,836,3,26/03/2014,728,1,0,0,0,5345
476513,449,7,08/06/2014,0,0,0,0,0,0
203448,623,3,14/08/2013,913,1,1,0,1,7725
596099,908,6,09/11/2013,207,1,0,0,0,2290
266982,968,3,30/04/2014,1184,1,1,0,0,10669
580950,973,1,26/05/2014,694,1,0,0,0,4588
355902,366,2,10/03/2015,523,1,0,0,0,4685
348340,565,2,15/01/2013,566,1,0,0,0,4459
463972,823,2,25/03/2014,528,1,0,0,0,5069
602659,615,5,14/02/2014,1199,1,0,0,0,8721
404486,924,6,28/12/2013,301,1,0,0,0,3215
79393,399,4,30/01/2014,471,1,0,0,0,4054
11813,809,6,18/04/2015,611,1,0,0,0,6617
422322,947,5,09/05/2014,1032,1,1,0,0,7841
581635,245,6,17/05/2014,1041,1,0,0,0,9898
525863,760,4,13/06/2013,1178,1,0,0,0,7074
501360,860,1,21/07/2014,672,1,0,0,1,4930
572825,393,4,05/02/2015,594,1,1,0,0,5842
202329,657,6,22/02/2014,657,1,0,0,0,5240
427836,975,7,15/12/2013,0,0,0,0,0,0
689037,85,4,20/03/2014,887,1,1,0,0,6639
567165,405,6,24/01/2015,295,1,0,0,0,2688
67543,514,6,17/01/2015,567,1,0,0,0,5234
393758,1031,5,07/03/2014,459,1,1,0,0,5405
121254,434,1,17/03/2014,773,1,1,0,0,8856
290069,185,1,17/11/2014,453,1,0,0,0,5576
387808,291,3,16/07/2014,928,1,1,0,0,9129
21339,366,5,24/07/2015,503,1,0,0,1,4259
262974,246,3,20/08/2014,927,1,1,0,1,7362
609140,784,1,02/03/2015,1012,1,1,0,0,11596
423025,519,7,30/03/2014,0,0,0,0,0,0
374856,968,7,10/03/2013,0,0,0,0,0,0
465537,148,3,08/07/2015,775,1,0,0,0,7913
668875,261,1,29/12/2014,1090,1,0,0,1,9447
351676,111,7,09/02/2014,0,0,0,0,0,0
607210,519,3,22/05/2013,517,1,0,0,0,4644
105321,897,1,06/10/2014,388,1,1,0,0,4183
547892,905,6,19/07/2014,772,1,0,0,0,9729
238288,378,1,30/09/2013,767,1,0,0,0,4662
410631,905,6,28/02/2015,1065,1,0,0,0,6916
262223,463,4,22/08/2013,693,1,0,0,1,5161
246968,920,3,26/06/2013,510,1,0,0,0,4449
113079,660,5,02/05/2014,739,1,1,0,0,6533
649434,1062,7,30/03/2014,0,0,0,0,0,0
136088,1015,4,03/04/2014,512,1,1,0,0,5997
197170,918,2,11/11/2014,630,1,1,0,0,6172
345805,440,1,25/02/2013,497,1,0,0,0,4183
544609,368,7,05/10/2014,0,0,0,0,0,0
281255,952,5,27/02/2015,537,1,0,0,0,5836
676827,286,4,30/07/2015,380,1,1,0,1,4092
